
# Surface 0 of 1 surfaces

# Curve title: "'jone_physicsxe_gnu_radn.gnu' using ($3):($4):($5 <= 1 ? 1/0 :$5)"

# Contour 0, label:  2.2e+05
 2.81443  0.861941  160000 
 2.80199  0.852409  160000 
 2.78839  0.841606  160000 
 2.77411  0.829756  160000 
 2.75964  0.81716  160000 
 2.74558  0.80445  160000 
 2.73254  0.792336  160000 
 2.72115  0.781531  160000 
 2.71202  0.772745  160000 
 2.70548  0.766323  160000 
 2.7007  0.761134  160000 
 2.69655  0.755682  160000 
 2.69188  0.748469  160000 
 2.68558  0.737999  160000 
 2.67688  0.723339  160000 
 2.66652  0.705821  160000 
 2.65563  0.687342  160000 
 2.64532  0.669802  160000 
 2.63669  0.655095  160000 
 2.63054  0.644484  160000 
 2.62632  0.63668  160000 
 2.62316  0.629755  160000 
 2.62019  0.621785  160000 
 2.61654  0.610844  160000 
 2.61154  0.59549  160000 
 2.60541  0.576217  160000 
 2.59859  0.554007  160000 
 2.5915  0.529837  160000 
 2.58457  0.504687  160000 
 2.57816  0.479409  160000 
 2.57239  0.454331  160000 
 2.5673  0.429657  160000 
 2.56293  0.405587  160000 
 2.55932  0.382324  160000 
 2.55649  0.360102  160000 
 2.55435  0.339296  160000 
 2.55277  0.320314  160000 
 2.55163  0.303562  160000 
 2.5508  0.289451  160000 
 2.55018  0.27822  160000 
 2.54973  0.269453  160000 
 2.54943  0.262564  160000 
 2.54927  0.256969  160000 
 2.54922  0.252084  160000 
 2.54927  0.247307  160000 
 2.54944  0.241971  160000 
 2.54977  0.23539  160000 
 2.55027  0.226882  160000 
 2.55097  0.21576  160000 
 2.55193  0.201536  160000 
 2.55323  0.184497  160000 
 2.55499  0.165126  160000 
 2.55732  0.143907  160000 
 2.56033  0.121323  160000 
 2.56411  0.0978048  160000 
 2.56863  0.0735807  160000 
 2.57384  0.0488272  160000 
 2.57969  0.0237206  160000 
 2.58612 -0.0015625  160000 
 2.59301 -0.026709  160000 
 2.60002 -0.0508592  160000 
 2.60672 -0.0730171  160000 
 2.61269 -0.0921864  160000 
 2.61751 -0.107371  160000 
 2.62099 -0.11807  160000 
 2.6238 -0.125764  160000 
 2.62684 -0.132429  160000 
 2.63102 -0.140042  160000 
 2.63724 -0.150578  160000 
 2.64605 -0.165355  160000 
 2.65661 -0.183062  160000 
 2.66776 -0.201729  160000 
 2.67832 -0.219384  160000 
 2.6871 -0.234059  160000 
 2.69332 -0.244367  160000 
 2.69777 -0.251262  160000 
 2.70165 -0.256282  160000 
 2.70613 -0.260963  160000 
 2.7124 -0.266844  160000 
 2.72135 -0.275092  160000 
 2.73268 -0.285399  160000 
 2.74579 -0.297084  160000 
 2.7601 -0.30947  160000 
 2.775 -0.321876  160000 
 2.78991 -0.333694  160000 
 2.8043 -0.344596  160000 
 2.81763 -0.354321  160000 
 2.82937 -0.362612  160000 
 2.83901 -0.369208  160000 
 2.84625 -0.373978  160000 
 2.85185 -0.377291  160000 
 2.85677 -0.379644  160000 
 2.862 -0.381535  160000 
 2.86852 -0.383458  160000 
 2.8771 -0.385794  160000 
 2.88757 -0.388447  160000 
 2.89955 -0.391205  160000 


# Contour 4, label:  1.4e+05
 3.38108  0.746444  140000 
 3.37658  0.753515  140000 
 3.37268  0.758843  140000 
 3.36821  0.764043  140000 
 3.36198  0.770728  140000 
 3.35314  0.7801  140000 
 3.34208  0.791707  140000 
 3.32955  0.804685  140000 
 3.31628  0.818168  140000 
 3.30299  0.831292  140000 
 3.29033  0.843332  140000 
 3.27854  0.85412  140000 
 3.26778  0.863629  140000 
 3.25821  0.871833  140000 
 3.24998  0.878702  140000 
 3.24311  0.884287  140000 
 3.23699  0.888954  140000 
 3.23086  0.893146  140000 
 3.22399  0.897304  140000 
 3.21562  0.901872  140000 
 3.2052  0.907172  140000 
 3.19297  0.91305  140000 
 3.1794  0.919227  140000 
 3.16492  0.925428  140000 
 3.15  0.931377  140000 
 3.135  0.936842  140000 
 3.12  0.94178  140000 
 3.105  0.946189  140000 
 3.09  0.950072  140000 
 3.075  0.953427  140000 
 3.06  0.956252  140000 
 3.045  0.958529  140000 
 3.03  0.960238  140000 
 3.015  0.961355  140000 
 3  0.96186  140000 
 2.985  0.961735  140000 
 2.97  0.960972  140000 
 2.955  0.959566  140000 
 2.94  0.957514  140000 
 2.925  0.95481  140000 
 2.91  0.951452  140000 
 2.895  0.947449  140000 
 2.88  0.942812  140000 
 2.865  0.937552  140000 
 2.85  0.931679  140000 
 2.83508  0.925258  140000 
 2.82064  0.918572  140000 
 2.80717  0.911957  140000 
 2.79515  0.905749  140000 
 2.78505  0.900284  140000 
 2.77715  0.895742  140000 
 2.77081  0.891678  140000 
 2.76519  0.887488  140000 
 2.75944  0.882571  140000 
